FPR	TPR	Tissue	Treshold
0.843182	1.000000	Muscle_-_Skeletal	0.000000
0.000000	0.329545	Muscle_-_Skeletal	0.011364
0.254545	1.000000	Muscle_-_Skeletal	0.000000
0.411364	1.000000	Muscle_-_Skeletal	0.000000
0.279545	1.000000	Muscle_-_Skeletal	0.000000
0.102273	1.000000	Muscle_-_Skeletal	0.000000
0.115909	1.000000	Muscle_-_Skeletal	0.000000
0.811364	1.000000	Muscle_-_Skeletal	0.000000
0.968182	1.000000	Muscle_-_Skeletal	0.000000
0.859091	1.000000	Muscle_-_Skeletal	0.000000
0.813636	1.000000	Muscle_-_Skeletal	0.000000
0.702273	1.000000	Muscle_-_Skeletal	0.000000
0.000000	0.965909	Muscle_-_Skeletal	0.011364
0.672727	1.000000	Muscle_-_Skeletal	0.000000
0.134091	1.000000	Muscle_-_Skeletal	0.000000
0.000000	0.590909	Muscle_-_Skeletal	0.011364
0.070455	1.000000	Muscle_-_Skeletal	0.000000
0.000000	0.431818	Muscle_-_Skeletal	0.011364
0.568182	1.000000	Muscle_-_Skeletal	0.000000
0.290909	1.000000	Muscle_-_Skeletal	0.000000
0.000000	0.477273	Muscle_-_Skeletal	0.011364
0.420455	1.000000	Muscle_-_Skeletal	0.000000
0.409091	1.000000	Muscle_-_Skeletal	0.000000
0.331818	1.000000	Muscle_-_Skeletal	0.000000
0.788636	1.000000	Muscle_-_Skeletal	0.000000
0.311364	1.000000	Muscle_-_Skeletal	0.000000
0.000000	0.102273	Muscle_-_Skeletal	0.011364
0.370455	1.000000	Muscle_-_Skeletal	0.000000
0.000000	0.215909	Muscle_-_Skeletal	0.011364
0.384091	1.000000	Muscle_-_Skeletal	0.000000
0.065909	1.000000	Muscle_-_Skeletal	0.000000
0.965909	1.000000	Muscle_-_Skeletal	0.000000
0.225000	1.000000	Muscle_-_Skeletal	0.000000
0.915909	1.000000	Muscle_-_Skeletal	0.000000
0.104545	1.000000	Muscle_-_Skeletal	0.000000
0.947727	1.000000	Muscle_-_Skeletal	0.000000
0.897727	1.000000	Muscle_-_Skeletal	0.000000
0.138636	1.000000	Muscle_-_Skeletal	0.000000
0.747727	1.000000	Muscle_-_Skeletal	0.000000
0.063636	1.000000	Muscle_-_Skeletal	0.000000
0.663636	1.000000	Muscle_-_Skeletal	0.000000
0.345455	1.000000	Muscle_-_Skeletal	0.000000
0.136364	1.000000	Muscle_-_Skeletal	0.000000
0.202273	1.000000	Muscle_-_Skeletal	0.000000
0.720455	1.000000	Muscle_-_Skeletal	0.000000
0.340909	1.000000	Muscle_-_Skeletal	0.000000
0.000000	0.272727	Muscle_-_Skeletal	0.011364
0.000000	0.909091	Muscle_-_Skeletal	0.011364
0.000000	0.068182	Muscle_-_Skeletal	0.011364
0.727273	1.000000	Muscle_-_Skeletal	0.000000
0.381818	1.000000	Muscle_-_Skeletal	0.000000
0.061364	1.000000	Muscle_-_Skeletal	0.000000
0.693182	1.000000	Muscle_-_Skeletal	0.000000
0.981818	1.000000	Muscle_-_Skeletal	0.000000
0.313636	1.000000	Muscle_-_Skeletal	0.000000
0.956818	1.000000	Muscle_-_Skeletal	0.000000
0.406818	1.000000	Muscle_-_Skeletal	0.000000
0.354545	1.000000	Muscle_-_Skeletal	0.000000
0.631818	1.000000	Muscle_-_Skeletal	0.000000
0.606818	1.000000	Muscle_-_Skeletal	0.000000
0.922727	1.000000	Muscle_-_Skeletal	0.000000
0.993182	1.000000	Muscle_-_Skeletal	0.000000
0.390909	1.000000	Muscle_-_Skeletal	0.000000
0.261364	1.000000	Muscle_-_Skeletal	0.000000
0.963636	1.000000	Muscle_-_Skeletal	0.000000
0.000000	0.363636	Muscle_-_Skeletal	0.011364
0.113636	1.000000	Muscle_-_Skeletal	0.000000
0.795455	1.000000	Muscle_-_Skeletal	0.000000
0.000000	0.818182	Muscle_-_Skeletal	0.011364
0.284091	1.000000	Muscle_-_Skeletal	0.000000
0.931818	1.000000	Muscle_-_Skeletal	0.000000
0.000000	0.704545	Muscle_-_Skeletal	0.011364
0.786364	1.000000	Muscle_-_Skeletal	0.000000
0.263636	1.000000	Muscle_-_Skeletal	0.000000
0.018182	1.000000	Muscle_-_Skeletal	0.000000
0.404545	1.000000	Muscle_-_Skeletal	0.000000
0.997727	1.000000	Muscle_-_Skeletal	0.000000
0.109091	1.000000	Muscle_-_Skeletal	0.000000
0.952273	1.000000	Muscle_-_Skeletal	0.000000
0.188636	1.000000	Muscle_-_Skeletal	0.000000
0.000000	0.897727	Muscle_-_Skeletal	0.011364
0.379545	1.000000	Muscle_-_Skeletal	0.000000
0.286364	1.000000	Muscle_-_Skeletal	0.000000
0.000000	0.715909	Muscle_-_Skeletal	0.011364
0.759091	1.000000	Muscle_-_Skeletal	0.000000
0.856818	1.000000	Muscle_-_Skeletal	0.000000
0.654545	1.000000	Muscle_-_Skeletal	0.000000
0.847727	1.000000	Muscle_-_Skeletal	0.000000
0.638636	1.000000	Muscle_-_Skeletal	0.000000
0.627273	1.000000	Muscle_-_Skeletal	0.000000
0.002273	0.988636	Muscle_-_Skeletal	0.001894
0.777273	1.000000	Muscle_-_Skeletal	0.000000
0.181818	1.000000	Muscle_-_Skeletal	0.000000
0.954545	1.000000	Muscle_-_Skeletal	0.000000
0.752273	1.000000	Muscle_-_Skeletal	0.000000
0.268182	1.000000	Muscle_-_Skeletal	0.000000
0.320455	1.000000	Muscle_-_Skeletal	0.000000
0.779545	1.000000	Muscle_-_Skeletal	0.000000
0.884091	1.000000	Muscle_-_Skeletal	0.000000
0.000000	0.488636	Muscle_-_Skeletal	0.011364
0.075000	1.000000	Muscle_-_Skeletal	0.000000
0.000000	0.170455	Muscle_-_Skeletal	0.011364
0.238636	1.000000	Muscle_-_Skeletal	0.000000
0.681818	1.000000	Muscle_-_Skeletal	0.000000
0.665909	1.000000	Muscle_-_Skeletal	0.000000
0.000000	0.863636	Muscle_-_Skeletal	0.011364
0.834091	1.000000	Muscle_-_Skeletal	0.000000
0.156818	1.000000	Muscle_-_Skeletal	0.000000
0.000000	0.034091	Muscle_-_Skeletal	0.011364
0.372727	1.000000	Muscle_-_Skeletal	0.000000
0.122727	1.000000	Muscle_-_Skeletal	0.000000
0.000000	0.886364	Muscle_-_Skeletal	0.011364
0.688636	1.000000	Muscle_-_Skeletal	0.000000
0.184091	1.000000	Muscle_-_Skeletal	0.000000
0.831818	1.000000	Muscle_-_Skeletal	0.000000
0.120455	1.000000	Muscle_-_Skeletal	0.000000
0.418182	1.000000	Muscle_-_Skeletal	0.000000
0.945455	1.000000	Muscle_-_Skeletal	0.000000
0.004545	0.738636	Heart_-_Left_Ventricle	0.008847
0.936364	1.000000	Heart_-_Left_Ventricle	0.000000
0.931818	1.000000	Heart_-_Left_Ventricle	0.000000
0.431818	1.000000	Heart_-_Left_Ventricle	0.000000
0.920455	1.000000	Heart_-_Left_Ventricle	0.000000
0.927273	1.000000	Heart_-_Left_Ventricle	0.000000
0.786364	1.000000	Heart_-_Left_Ventricle	0.000000
0.909091	1.000000	Heart_-_Left_Ventricle	0.000000
0.904545	1.000000	Heart_-_Left_Ventricle	0.000000
0.929545	1.000000	Heart_-_Left_Ventricle	0.000000
0.925000	1.000000	Heart_-_Left_Ventricle	0.000000
0.265909	0.988636	Heart_-_Left_Ventricle	0.000000
0.911364	1.000000	Heart_-_Left_Ventricle	0.000000
0.938636	1.000000	Heart_-_Left_Ventricle	0.000000
0.902273	1.000000	Heart_-_Left_Ventricle	0.000000
0.906818	1.000000	Heart_-_Left_Ventricle	0.000000
0.900000	1.000000	Heart_-_Left_Ventricle	0.000000
0.897727	1.000000	Heart_-_Left_Ventricle	0.000000
0.181818	0.965909	Heart_-_Left_Ventricle	0.000049
0.895455	1.000000	Heart_-_Left_Ventricle	0.000000
0.588636	1.000000	Heart_-_Left_Ventricle	0.000000
0.893182	1.000000	Heart_-_Left_Ventricle	0.000000
0.104545	0.965909	Heart_-_Left_Ventricle	0.000295
0.000000	0.534091	Heart_-_Left_Ventricle	0.010851
0.747727	1.000000	Heart_-_Left_Ventricle	0.000000
0.204545	0.988636	Heart_-_Left_Ventricle	0.000008
0.890909	1.000000	Heart_-_Left_Ventricle	0.000000
0.888636	1.000000	Heart_-_Left_Ventricle	0.000000
0.018182	0.886364	Heart_-_Left_Ventricle	0.004411
0.000000	0.590909	Heart_-_Left_Ventricle	0.010533
0.886364	1.000000	Heart_-_Left_Ventricle	0.000000
0.288636	1.000000	Heart_-_Left_Ventricle	0.000000
0.527273	1.000000	Heart_-_Left_Ventricle	0.000000
0.013636	0.852273	Heart_-_Left_Ventricle	0.005215
0.284091	0.988636	Heart_-_Left_Ventricle	0.000000
0.056818	0.954545	Heart_-_Left_Ventricle	0.001227
0.963636	1.000000	Heart_-_Left_Ventricle	0.000000
0.809091	1.000000	Heart_-_Left_Ventricle	0.000000
0.697727	1.000000	Heart_-_Left_Ventricle	0.000000
0.002273	0.659091	Heart_-_Left_Ventricle	0.010026
0.156818	0.965909	Heart_-_Left_Ventricle	0.000128
0.884091	1.000000	Heart_-_Left_Ventricle	0.000000
0.300000	1.000000	Heart_-_Left_Ventricle	0.000000
0.881818	1.000000	Heart_-_Left_Ventricle	0.000000
0.597727	1.000000	Heart_-_Left_Ventricle	0.000000
0.879545	1.000000	Heart_-_Left_Ventricle	0.000000
0.877273	1.000000	Heart_-_Left_Ventricle	0.000000
0.163636	0.965909	Heart_-_Left_Ventricle	0.000109
0.015909	0.886364	Heart_-_Left_Ventricle	0.004420
0.000000	0.625000	Heart_-_Left_Ventricle	0.010422
0.875000	1.000000	Heart_-_Left_Ventricle	0.000000
0.081818	0.965909	Heart_-_Left_Ventricle	0.000541
0.518182	1.000000	Heart_-_Left_Ventricle	0.000000
0.000000	0.613636	Heart_-_Left_Ventricle	0.010448
0.115909	0.965909	Heart_-_Left_Ventricle	0.000253
0.027273	0.931818	Heart_-_Left_Ventricle	0.002778
0.111364	0.965909	Heart_-_Left_Ventricle	0.000275
0.079545	0.965909	Heart_-_Left_Ventricle	0.000557
0.443182	1.000000	Heart_-_Left_Ventricle	0.000000
0.272727	0.988636	Heart_-_Left_Ventricle	0.000000
0.759091	1.000000	Heart_-_Left_Ventricle	0.000000
0.872727	1.000000	Heart_-_Left_Ventricle	0.000000
0.677273	1.000000	Heart_-_Left_Ventricle	0.000000
0.000000	0.568182	Heart_-_Left_Ventricle	0.010729
0.979545	1.000000	Heart_-_Left_Ventricle	0.000000
0.600000	1.000000	Heart_-_Left_Ventricle	0.000000
0.870455	1.000000	Heart_-_Left_Ventricle	0.000000
0.961364	1.000000	Heart_-_Left_Ventricle	0.000000
0.556818	1.000000	Heart_-_Left_Ventricle	0.000000
0.179545	0.965909	Heart_-_Left_Ventricle	0.000051
0.593182	1.000000	Heart_-_Left_Ventricle	0.000000
0.415909	1.000000	Heart_-_Left_Ventricle	0.000000
0.720455	1.000000	Heart_-_Left_Ventricle	0.000000
0.313636	1.000000	Heart_-_Left_Ventricle	0.000000
0.290909	1.000000	Heart_-_Left_Ventricle	0.000000
0.609091	1.000000	Heart_-_Left_Ventricle	0.000000
0.000000	0.647727	Heart_-_Left_Ventricle	0.010171
0.409091	1.000000	Heart_-_Left_Ventricle	0.000000
0.470455	1.000000	Heart_-_Left_Ventricle	0.000000
0.070455	0.954545	Heart_-_Left_Ventricle	0.000739
0.000000	0.522727	Heart_-_Left_Ventricle	0.010862
0.325000	1.000000	Heart_-_Left_Ventricle	0.000000
0.868182	1.000000	Heart_-_Left_Ventricle	0.000000
0.795455	1.000000	Heart_-_Left_Ventricle	0.000000
0.152273	0.965909	Heart_-_Left_Ventricle	0.000153
0.000000	0.477273	Heart_-_Left_Ventricle	0.010917
0.202273	0.988636	Heart_-_Left_Ventricle	0.000012
0.381818	1.000000	Heart_-_Left_Ventricle	0.000000
0.159091	0.965909	Heart_-_Left_Ventricle	0.000117
0.281818	0.988636	Heart_-_Left_Ventricle	0.000000
0.275000	0.988636	Heart_-_Left_Ventricle	0.000000
0.495455	1.000000	Heart_-_Left_Ventricle	0.000000
0.004545	0.727273	Heart_-_Left_Ventricle	0.008853
0.147727	0.965909	Heart_-_Left_Ventricle	0.000155
0.511364	1.000000	Heart_-_Left_Ventricle	0.000000
0.865909	1.000000	Heart_-_Left_Ventricle	0.000000
0.736364	1.000000	Heart_-_Left_Ventricle	0.000000
0.006818	0.784091	Heart_-_Left_Ventricle	0.007782
0.993182	1.000000	Heart_-_Left_Ventricle	0.000000
0.452273	1.000000	Heart_-_Left_Ventricle	0.000000
0.863636	1.000000	Heart_-_Left_Ventricle	0.000000
0.829545	1.000000	Heart_-_Left_Ventricle	0.000000
0.000000	0.045455	Heart_-_Left_Ventricle	0.011362
0.000000	0.431818	Heart_-_Left_Ventricle	0.011032
0.006818	0.840909	Heart_-_Left_Ventricle	0.005951
0.213636	0.988636	Heart_-_Left_Ventricle	0.000001
0.000000	0.306818	Heart_-_Left_Ventricle	0.011232
0.554545	1.000000	Heart_-_Left_Ventricle	0.000000
0.004545	0.784091	Heart_-_Left_Ventricle	0.008224
0.440909	1.000000	Heart_-_Left_Ventricle	0.000000
0.861364	1.000000	Heart_-_Left_Ventricle	0.000000
0.027273	0.897727	Heart_-_Left_Ventricle	0.003639
0.859091	1.000000	Heart_-_Left_Ventricle	0.000000
0.000000	0.545455	Heart_-_Left_Ventricle	0.010783
0.675000	1.000000	Heart_-_Left_Ventricle	0.000000
0.729545	1.000000	Heart_-_Left_Ventricle	0.000000
0.561364	1.000000	Heart_-_Left_Ventricle	0.000000
0.827273	1.000000	Heart_-_Left_Ventricle	0.000000
0.402273	1.000000	Heart_-_Left_Ventricle	0.000000
0.047727	0.943182	Heart_-_Left_Ventricle	0.001382
0.000000	0.363636	Heart_-_Left_Ventricle	0.011166
0.990909	1.000000	Heart_-_Left_Ventricle	0.000000
0.243182	0.988636	Heart_-_Left_Ventricle	0.000000
0.425000	1.000000	Heart_-_Left_Ventricle	0.000000
0.013636	0.863636	Heart_-_Left_Ventricle	0.005070
0.334091	1.000000	Heart_-_Left_Ventricle	0.000000
0.063636	0.954545	Heart_-_Left_Ventricle	0.000846
0.000000	0.056818	Heart_-_Left_Ventricle	0.011361
0.465909	1.000000	Heart_-_Left_Ventricle	0.000000
0.540909	1.000000	Heart_-_Left_Ventricle	0.000000
0.000000	0.272727	Heart_-_Left_Ventricle	0.011249
0.856818	1.000000	Heart_-_Left_Ventricle	0.000000
0.534091	1.000000	Heart_-_Left_Ventricle	0.000000
0.743182	1.000000	Heart_-_Left_Ventricle	0.000000
0.479545	1.000000	Heart_-_Left_Ventricle	0.000000
0.854545	1.000000	Heart_-_Left_Ventricle	0.000000
0.852273	1.000000	Heart_-_Left_Ventricle	0.000000
0.170455	0.965909	Heart_-_Left_Ventricle	0.000067
0.940909	1.000000	Heart_-_Left_Ventricle	0.000000
0.420455	1.000000	Heart_-_Left_Ventricle	0.000000
0.806818	1.000000	Heart_-_Left_Ventricle	0.000000
0.454545	1.000000	Heart_-_Left_Ventricle	0.000000
0.727273	1.000000	Heart_-_Left_Ventricle	0.000000
0.793182	1.000000	Heart_-_Left_Ventricle	0.000000
0.293182	1.000000	Heart_-_Left_Ventricle	0.000000
0.579545	1.000000	Heart_-_Left_Ventricle	0.000000
0.706818	1.000000	Heart_-_Left_Ventricle	0.000000
0.643182	1.000000	Heart_-_Left_Ventricle	0.000000
0.043182	0.943182	Heart_-_Left_Ventricle	0.001752
0.029545	0.931818	Heart_-_Left_Ventricle	0.002639
0.590909	1.000000	Heart_-_Left_Ventricle	0.000000
0.206818	0.988636	Heart_-_Left_Ventricle	0.000004
0.354545	1.000000	Heart_-_Left_Ventricle	0.000000
0.072727	0.954545	Heart_-_Left_Ventricle	0.000697
0.477273	1.000000	Heart_-_Left_Ventricle	0.000000
0.368182	1.000000	Heart_-_Left_Ventricle	0.000000
0.725000	1.000000	Heart_-_Left_Ventricle	0.000000
0.000000	0.352273	Heart_-_Left_Ventricle	0.011187
0.000000	0.250000	Heart_-_Left_Ventricle	0.011283
0.586364	1.000000	Heart_-_Left_Ventricle	0.000000
0.427273	1.000000	Heart_-_Left_Ventricle	0.000000
0.052273	0.954545	Heart_-_Left_Ventricle	0.001285
0.095455	0.965909	Heart_-_Left_Ventricle	0.000388
0.734091	1.000000	Heart_-_Left_Ventricle	0.000000
0.013636	0.875000	Heart_-_Left_Ventricle	0.004689
0.772727	1.000000	Heart_-_Left_Ventricle	0.000000
0.227273	0.988636	Heart_-_Left_Ventricle	0.000000
0.072727	0.965909	Heart_-_Left_Ventricle	0.000694
0.804545	1.000000	Heart_-_Left_Ventricle	0.000000
0.388636	1.000000	Heart_-_Left_Ventricle	0.000000
0.361364	1.000000	Heart_-_Left_Ventricle	0.000000
0.654545	1.000000	Heart_-_Left_Ventricle	0.000000
0.011364	0.840909	Heart_-_Left_Ventricle	0.005724
0.000000	0.329545	Heart_-_Left_Ventricle	0.011211
0.000000	0.386364	Heart_-_Left_Ventricle	0.011136
0.106818	0.965909	Heart_-_Left_Ventricle	0.000282
0.570455	1.000000	Heart_-_Left_Ventricle	0.000000
0.770455	1.000000	Heart_-_Left_Ventricle	0.000000
0.000000	0.113636	Heart_-_Left_Ventricle	0.011352
0.036364	0.931818	Heart_-_Left_Ventricle	0.002316
0.722727	1.000000	Heart_-_Left_Ventricle	0.000000
0.270455	0.988636	Heart_-_Left_Ventricle	0.000000
1.000000	1.000000	Heart_-_Left_Ventricle	0.000000
0.970455	1.000000	Heart_-_Left_Ventricle	0.000000
0.000000	0.068182	Heart_-_Left_Ventricle	0.011361
0.404545	1.000000	Heart_-_Left_Ventricle	0.000000
0.247727	0.988636	Heart_-_Left_Ventricle	0.000000
0.475000	1.000000	Heart_-_Left_Ventricle	0.000000
0.850000	1.000000	Heart_-_Left_Ventricle	0.000000
0.306818	1.000000	Heart_-_Left_Ventricle	0.000000
0.536364	1.000000	Heart_-_Left_Ventricle	0.000000
0.659091	1.000000	Heart_-_Left_Ventricle	0.000000
0.395455	1.000000	Heart_-_Left_Ventricle	0.000000
0.000000	0.397727	Heart_-_Left_Ventricle	0.011107
0.954545	1.000000	Heart_-_Left_Ventricle	0.000000
0.752273	1.000000	Heart_-_Left_Ventricle	0.000000
0.113636	0.965909	Heart_-_Left_Ventricle	0.000274
0.629545	1.000000	Heart_-_Left_Ventricle	0.000000
0.259091	0.988636	Heart_-_Left_Ventricle	0.000000
0.109091	0.965909	Heart_-_Left_Ventricle	0.000277
0.002273	0.681818	Heart_-_Left_Ventricle	0.009872
0.000000	0.500000	Heart_-_Left_Ventricle	0.010912
0.784091	1.000000	Heart_-_Left_Ventricle	0.000000
0.825000	1.000000	Heart_-_Left_Ventricle	0.000000
0.647727	1.000000	Heart_-_Left_Ventricle	0.000000
0.513636	1.000000	Heart_-_Left_Ventricle	0.000000
0.525000	1.000000	Heart_-_Left_Ventricle	0.000000
0.027273	0.909091	Heart_-_Left_Ventricle	0.003191
0.384091	1.000000	Heart_-_Left_Ventricle	0.000000
0.031818	0.931818	Heart_-_Left_Ventricle	0.002597
0.481818	1.000000	Heart_-_Left_Ventricle	0.000000
0.704545	1.000000	Heart_-_Left_Ventricle	0.000000
0.718182	1.000000	Heart_-_Left_Ventricle	0.000000
0.956818	1.000000	Heart_-_Left_Ventricle	0.000000
0.488636	1.000000	Heart_-_Left_Ventricle	0.000000
0.400000	1.000000	Heart_-_Left_Ventricle	0.000000
0.497727	1.000000	Heart_-_Left_Ventricle	0.000000
0.102273	0.965909	Heart_-_Left_Ventricle	0.000303
0.000000	0.238636	Heart_-_Left_Ventricle	0.011311
0.195455	0.977273	Heart_-_Left_Ventricle	0.000022
0.175000	0.965909	Heart_-_Left_Ventricle	0.000066
0.606818	1.000000	Heart_-_Left_Ventricle	0.000000
0.802273	1.000000	Heart_-_Left_Ventricle	0.000000
0.347727	1.000000	Heart_-_Left_Ventricle	0.000000
0.765909	1.000000	Heart_-_Left_Ventricle	0.000000
0.768182	1.000000	Heart_-_Left_Ventricle	0.000000
0.002273	0.693182	Heart_-_Left_Ventricle	0.009796
0.695455	1.000000	Heart_-_Left_Ventricle	0.000000
0.656818	1.000000	Heart_-_Left_Ventricle	0.000000
0.952273	1.000000	Heart_-_Left_Ventricle	0.000000
0.959091	1.000000	Heart_-_Left_Ventricle	0.000000
0.250000	0.988636	Heart_-_Left_Ventricle	0.000000
0.311364	1.000000	Heart_-_Left_Ventricle	0.000000
0.702273	1.000000	Heart_-_Left_Ventricle	0.000000
0.434091	1.000000	Heart_-_Left_Ventricle	0.000000
0.847727	1.000000	Heart_-_Left_Ventricle	0.000000
0.627273	1.000000	Heart_-_Left_Ventricle	0.000000
0.045455	0.943182	Heart_-_Left_Ventricle	0.001603
0.763636	1.000000	Heart_-_Left_Ventricle	0.000000
0.456818	1.000000	Heart_-_Left_Ventricle	0.000000
0.386364	1.000000	Heart_-_Left_Ventricle	0.000000
0.615909	1.000000	Heart_-_Left_Ventricle	0.000000
0.790909	1.000000	Heart_-_Left_Ventricle	0.000000
0.663636	1.000000	Heart_-_Left_Ventricle	0.000000
0.000000	0.079545	Heart_-_Left_Ventricle	0.011356
0.006818	0.795455	Heart_-_Left_Ventricle	0.007106
0.679545	1.000000	Heart_-_Left_Ventricle	0.000000
0.845455	1.000000	Heart_-_Left_Ventricle	0.000000
0.015909	0.875000	Heart_-_Left_Ventricle	0.004483
0.154545	0.965909	Heart_-_Left_Ventricle	0.000143
0.004545	0.772727	Heart_-_Left_Ventricle	0.008287
0.947727	1.000000	Heart_-_Left_Ventricle	0.000000
0.945455	1.000000	Heart_-_Left_Ventricle	0.000000
0.506818	1.000000	Heart_-_Left_Ventricle	0.000000
0.000000	0.159091	Heart_-_Left_Ventricle	0.011333
0.027273	0.920455	Heart_-_Left_Ventricle	0.003183
0.000000	0.636364	Heart_-_Left_Ventricle	0.010183
0.684091	1.000000	Heart_-_Left_Ventricle	0.000000
0.000000	0.022727	Heart_-_Left_Ventricle	0.011363
0.013636	0.840909	Heart_-_Left_Ventricle	0.005658
0.745455	1.000000	Heart_-_Left_Ventricle	0.000000
0.688636	1.000000	Heart_-_Left_Ventricle	0.000000
0.800000	1.000000	Heart_-_Left_Ventricle	0.000000
0.043182	0.931818	Heart_-_Left_Ventricle	0.001782
0.390909	1.000000	Heart_-_Left_Ventricle	0.000000
0.429545	1.000000	Heart_-_Left_Ventricle	0.000000
0.756818	1.000000	Heart_-_Left_Ventricle	0.000000
0.120455	0.965909	Heart_-_Left_Ventricle	0.000243
0.490909	1.000000	Heart_-_Left_Ventricle	0.000000
0.295455	1.000000	Heart_-_Left_Ventricle	0.000000
0.968182	1.000000	Heart_-_Left_Ventricle	0.000000
0.493182	1.000000	Heart_-_Left_Ventricle	0.000000
0.343182	1.000000	Heart_-_Left_Ventricle	0.000000
0.193182	0.977273	Heart_-_Left_Ventricle	0.000023
0.650000	1.000000	Heart_-_Left_Ventricle	0.000000
0.715909	1.000000	Heart_-_Left_Ventricle	0.000000
0.843182	1.000000	Heart_-_Left_Ventricle	0.000000
0.022727	0.886364	Heart_-_Left_Ventricle	0.004240
0.631818	1.000000	Heart_-_Left_Ventricle	0.000000
0.731818	1.000000	Heart_-_Left_Ventricle	0.000000
0.077273	0.965909	Heart_-_Left_Ventricle	0.000631
0.788636	1.000000	Heart_-_Left_Ventricle	0.000000
0.000000	0.090909	Heart_-_Left_Ventricle	0.011353
0.922727	1.000000	Heart_-_Left_Ventricle	0.000000
0.918182	1.000000	Heart_-_Left_Ventricle	0.000000
0.000000	0.147727	Heart_-_Left_Ventricle	0.011339
0.913636	1.000000	Heart_-_Left_Ventricle	0.000000
0.915909	1.000000	Heart_-_Left_Ventricle	0.000000
0.520455	1.000000	Heart_-_Left_Ventricle	0.000000
0.372727	1.000000	Heart_-_Left_Ventricle	0.000000
0.352273	1.000000	Heart_-_Left_Ventricle	0.000000
0.002273	0.704545	Heart_-_Left_Ventricle	0.009764
0.640909	1.000000	Heart_-_Left_Ventricle	0.000000
0.445455	1.000000	Heart_-_Left_Ventricle	0.000000
0.050000	0.943182	Heart_-_Left_Ventricle	0.001379
0.370455	1.000000	Heart_-_Left_Ventricle	0.000000
0.397727	1.000000	Heart_-_Left_Ventricle	0.000000
0.459091	1.000000	Heart_-_Left_Ventricle	0.000000
0.779545	1.000000	Heart_-_Left_Ventricle	0.000000
0.277273	0.988636	Heart_-_Left_Ventricle	0.000000
0.184091	0.965909	Heart_-_Left_Ventricle	0.000036
0.231818	0.988636	Heart_-_Left_Ventricle	0.000000
0.777273	1.000000	Heart_-_Left_Ventricle	0.000000
0.297727	1.000000	Heart_-_Left_Ventricle	0.000000
0.134091	0.965909	Heart_-_Left_Ventricle	0.000189
0.000000	0.454545	Heart_-_Left_Ventricle	0.010942
0.006818	0.818182	Heart_-_Left_Ventricle	0.006691
0.461364	1.000000	Heart_-_Left_Ventricle	0.000000
0.693182	1.000000	Heart_-_Left_Ventricle	0.000000
0.225000	0.988636	Heart_-_Left_Ventricle	0.000000
0.197727	0.988636	Heart_-_Left_Ventricle	0.000020
0.486364	1.000000	Heart_-_Left_Ventricle	0.000000
0.822727	1.000000	Heart_-_Left_Ventricle	0.000000
0.577273	1.000000	Heart_-_Left_Ventricle	0.000000
0.320455	1.000000	Heart_-_Left_Ventricle	0.000000
0.238636	0.988636	Heart_-_Left_Ventricle	0.000000
0.468182	1.000000	Heart_-_Left_Ventricle	0.000000
0.988636	1.000000	Heart_-_Left_Ventricle	0.000000
0.006818	0.829545	Heart_-_Left_Ventricle	0.006565
0.209091	0.988636	Heart_-_Left_Ventricle	0.000002
0.000000	0.420455	Heart_-_Left_Ventricle	0.011043
0.365909	1.000000	Heart_-_Left_Ventricle	0.000000
0.345455	1.000000	Heart_-_Left_Ventricle	0.000000
0.840909	1.000000	Heart_-_Left_Ventricle	0.000000
0.522727	1.000000	Heart_-_Left_Ventricle	0.000000
0.484091	1.000000	Heart_-_Left_Ventricle	0.000000
0.672727	1.000000	Heart_-_Left_Ventricle	0.000000
0.086364	0.965909	Heart_-_Left_Ventricle	0.000507
0.981818	1.000000	Heart_-_Left_Ventricle	0.000000
0.438636	1.000000	Heart_-_Left_Ventricle	0.000000
0.838636	1.000000	Heart_-_Left_Ventricle	0.000000
0.552273	1.000000	Heart_-_Left_Ventricle	0.000000
0.252273	0.988636	Heart_-_Left_Ventricle	0.000000
0.975000	1.000000	Heart_-_Left_Ventricle	0.000000
0.965909	1.000000	Heart_-_Left_Ventricle	0.000000
0.315909	1.000000	Heart_-_Left_Ventricle	0.000000
0.620455	1.000000	Heart_-_Left_Ventricle	0.000000
0.061364	0.954545	Heart_-_Left_Ventricle	0.000891
0.118182	0.965909	Heart_-_Left_Ventricle	0.000248
0.375000	1.000000	Heart_-_Left_Ventricle	0.000000
0.068182	0.954545	Heart_-_Left_Ventricle	0.000790
0.059091	0.954545	Heart_-_Left_Ventricle	0.001217
0.943182	1.000000	Heart_-_Left_Ventricle	0.000000
0.950000	1.000000	Heart_-_Left_Ventricle	0.000000
0.186364	0.965909	Heart_-_Left_Ventricle	0.000034
0.000000	0.261364	Heart_-_Left_Ventricle	0.011259
0.215909	0.988636	Heart_-_Left_Ventricle	0.000000
0.363636	1.000000	Heart_-_Left_Ventricle	0.000000
0.000000	0.488636	Heart_-_Left_Ventricle	0.010914
0.625000	1.000000	Heart_-_Left_Ventricle	0.000000
0.711364	1.000000	Heart_-_Left_Ventricle	0.000000
0.329545	1.000000	Heart_-_Left_Ventricle	0.000000
0.002273	0.647727	Heart_-_Left_Ventricle	0.010158
0.331818	1.000000	Heart_-_Left_Ventricle	0.000000
0.188636	0.965909	Heart_-_Left_Ventricle	0.000032
