FPR	TPR	Tissue	Treshold
0.010606	0.818182	Brain_-_Cerebellar_Hemisphere	0.010347
0.950000	1.000000	Brain_-_Cerebellar_Hemisphere	0.000000
0.580303	1.000000	Brain_-_Cerebellar_Hemisphere	0.000000
0.948485	1.000000	Brain_-_Cerebellar_Hemisphere	0.000000
0.645455	1.000000	Brain_-_Cerebellar_Hemisphere	0.000000
0.593939	1.000000	Brain_-_Cerebellar_Hemisphere	0.000000
0.946970	1.000000	Brain_-_Cerebellar_Hemisphere	0.000000
0.945455	1.000000	Brain_-_Cerebellar_Hemisphere	0.000000
0.943939	1.000000	Brain_-_Cerebellar_Hemisphere	0.000000
0.000000	0.090909	Brain_-_Cerebellar_Hemisphere	0.018018
0.942424	1.000000	Brain_-_Cerebellar_Hemisphere	0.000000
0.327273	1.000000	Brain_-_Cerebellar_Hemisphere	0.000000
0.248485	1.000000	Brain_-_Cerebellar_Hemisphere	0.000000
0.939394	1.000000	Brain_-_Cerebellar_Hemisphere	0.000000
0.940909	1.000000	Brain_-_Cerebellar_Hemisphere	0.000000
0.753030	1.000000	Brain_-_Cerebellar_Hemisphere	0.000000
0.937879	1.000000	Brain_-_Cerebellar_Hemisphere	0.000000
0.784848	1.000000	Brain_-_Cerebellar_Hemisphere	0.000000
0.936364	1.000000	Brain_-_Cerebellar_Hemisphere	0.000000
0.192424	0.981818	Brain_-_Cerebellar_Hemisphere	0.000000
0.800000	1.000000	Brain_-_Cerebellar_Hemisphere	0.000000
0.750000	1.000000	Brain_-_Cerebellar_Hemisphere	0.000000
0.686364	1.000000	Brain_-_Cerebellar_Hemisphere	0.000000
0.934848	1.000000	Brain_-_Cerebellar_Hemisphere	0.000000
0.010606	0.854545	Brain_-_Cerebellar_Hemisphere	0.009485
0.615152	1.000000	Brain_-_Cerebellar_Hemisphere	0.000000
0.990909	1.000000	Brain_-_Cerebellar_Hemisphere	0.000000
0.628788	1.000000	Brain_-_Cerebellar_Hemisphere	0.000000
0.034848	0.927273	Brain_-_Cerebellar_Hemisphere	0.004702
0.380303	1.000000	Brain_-_Cerebellar_Hemisphere	0.000000
0.724242	1.000000	Brain_-_Cerebellar_Hemisphere	0.000000
0.331818	1.000000	Brain_-_Cerebellar_Hemisphere	0.000000
0.463636	1.000000	Brain_-_Cerebellar_Hemisphere	0.000000
0.933333	1.000000	Brain_-_Cerebellar_Hemisphere	0.000000
0.216667	1.000000	Brain_-_Cerebellar_Hemisphere	0.000000
0.419697	1.000000	Brain_-_Cerebellar_Hemisphere	0.000000
0.740909	1.000000	Brain_-_Cerebellar_Hemisphere	0.000000
0.931818	1.000000	Brain_-_Cerebellar_Hemisphere	0.000000
0.307576	1.000000	Brain_-_Cerebellar_Hemisphere	0.000000
0.051515	0.963636	Brain_-_Cerebellar_Hemisphere	0.003320
0.527273	1.000000	Brain_-_Cerebellar_Hemisphere	0.000000
0.559091	1.000000	Brain_-_Cerebellar_Hemisphere	0.000000
0.433333	1.000000	Brain_-_Cerebellar_Hemisphere	0.000000
0.650000	1.000000	Brain_-_Cerebellar_Hemisphere	0.000000
0.930303	1.000000	Brain_-_Cerebellar_Hemisphere	0.000000
0.368182	1.000000	Brain_-_Cerebellar_Hemisphere	0.000000
0.928788	1.000000	Brain_-_Cerebellar_Hemisphere	0.000000
0.927273	1.000000	Brain_-_Cerebellar_Hemisphere	0.000000
0.551515	1.000000	Brain_-_Cerebellar_Hemisphere	0.000000
0.925758	1.000000	Brain_-_Cerebellar_Hemisphere	0.000000
0.618182	1.000000	Brain_-_Cerebellar_Hemisphere	0.000000
0.830303	1.000000	Brain_-_Cerebellar_Hemisphere	0.000000
0.069697	0.963636	Brain_-_Cerebellar_Hemisphere	0.001389
0.471212	1.000000	Brain_-_Cerebellar_Hemisphere	0.000000
0.865152	1.000000	Brain_-_Cerebellar_Hemisphere	0.000000
0.422727	1.000000	Brain_-_Cerebellar_Hemisphere	0.000000
0.725758	1.000000	Brain_-_Cerebellar_Hemisphere	0.000000
0.924242	1.000000	Brain_-_Cerebellar_Hemisphere	0.000000
0.680303	1.000000	Brain_-_Cerebellar_Hemisphere	0.000000
0.001515	0.327273	Brain_-_Cerebellar_Hemisphere	0.017241
0.681818	1.000000	Brain_-_Cerebellar_Hemisphere	0.000000
0.354545	1.000000	Brain_-_Cerebellar_Hemisphere	0.000000
0.130303	0.963636	Brain_-_Cerebellar_Hemisphere	0.000005
0.922727	1.000000	Brain_-_Cerebellar_Hemisphere	0.000000
0.000000	0.309091	Brain_-_Cerebellar_Hemisphere	0.017273
0.921212	1.000000	Brain_-_Cerebellar_Hemisphere	0.000000
0.040909	0.963636	Brain_-_Cerebellar_Hemisphere	0.004320
0.678788	1.000000	Brain_-_Cerebellar_Hemisphere	0.000000
0.166667	0.963636	Brain_-_Cerebellar_Hemisphere	0.000001
0.919697	1.000000	Brain_-_Cerebellar_Hemisphere	0.000000
0.059091	0.963636	Brain_-_Cerebellar_Hemisphere	0.002284
0.624242	1.000000	Brain_-_Cerebellar_Hemisphere	0.000000
0.512121	1.000000	Brain_-_Cerebellar_Hemisphere	0.000000
0.190909	0.981818	Brain_-_Cerebellar_Hemisphere	0.000000
0.183333	0.981818	Brain_-_Cerebellar_Hemisphere	0.000000
0.007576	0.818182	Brain_-_Cerebellar_Hemisphere	0.010489
0.010606	0.836364	Brain_-_Cerebellar_Hemisphere	0.009576
0.296970	1.000000	Brain_-_Cerebellar_Hemisphere	0.000000
0.727273	1.000000	Brain_-_Cerebellar_Hemisphere	0.000000
0.459091	1.000000	Brain_-_Cerebellar_Hemisphere	0.000000
0.050000	0.963636	Brain_-_Cerebellar_Hemisphere	0.003365
0.536364	1.000000	Brain_-_Cerebellar_Hemisphere	0.000000
0.577273	1.000000	Brain_-_Cerebellar_Hemisphere	0.000000
0.236364	1.000000	Brain_-_Cerebellar_Hemisphere	0.000000
0.475758	1.000000	Brain_-_Cerebellar_Hemisphere	0.000000
0.257576	1.000000	Brain_-_Cerebellar_Hemisphere	0.000000
0.595455	1.000000	Brain_-_Cerebellar_Hemisphere	0.000000
0.230303	1.000000	Brain_-_Cerebellar_Hemisphere	0.000000
0.046970	0.963636	Brain_-_Cerebellar_Hemisphere	0.003600
0.616667	1.000000	Brain_-_Cerebellar_Hemisphere	0.000000
0.157576	0.963636	Brain_-_Cerebellar_Hemisphere	0.000001
0.513636	1.000000	Brain_-_Cerebellar_Hemisphere	0.000000
0.472727	1.000000	Brain_-_Cerebellar_Hemisphere	0.000000
0.801515	1.000000	Brain_-_Cerebellar_Hemisphere	0.000000
0.984848	1.000000	Brain_-_Cerebellar_Hemisphere	0.000000
0.631818	1.000000	Brain_-_Cerebellar_Hemisphere	0.000000
0.215152	1.000000	Brain_-_Cerebellar_Hemisphere	0.000000
0.371212	1.000000	Brain_-_Cerebellar_Hemisphere	0.000000
0.303030	1.000000	Brain_-_Cerebellar_Hemisphere	0.000000
0.713636	1.000000	Brain_-_Cerebellar_Hemisphere	0.000000
0.251515	1.000000	Brain_-_Cerebellar_Hemisphere	0.000000
0.918182	1.000000	Brain_-_Cerebellar_Hemisphere	0.000000
0.916667	1.000000	Brain_-_Cerebellar_Hemisphere	0.000000
0.804545	1.000000	Brain_-_Cerebellar_Hemisphere	0.000000
0.324242	1.000000	Brain_-_Cerebellar_Hemisphere	0.000000
0.542424	1.000000	Brain_-_Cerebellar_Hemisphere	0.000000
0.250000	1.000000	Brain_-_Cerebellar_Hemisphere	0.000000
0.915152	1.000000	Brain_-_Cerebellar_Hemisphere	0.000000
0.104545	0.963636	Brain_-_Cerebellar_Hemisphere	0.000105
0.048485	0.963636	Brain_-_Cerebellar_Hemisphere	0.003600
0.913636	1.000000	Brain_-_Cerebellar_Hemisphere	0.000000
0.165152	0.963636	Brain_-_Cerebellar_Hemisphere	0.000001
0.437879	1.000000	Brain_-_Cerebellar_Hemisphere	0.000000
0.031818	0.909091	Brain_-_Cerebellar_Hemisphere	0.005386
0.521212	1.000000	Brain_-_Cerebellar_Hemisphere	0.000000
0.496970	1.000000	Brain_-_Cerebellar_Hemisphere	0.000000
0.093939	0.963636	Brain_-_Cerebellar_Hemisphere	0.000412
0.912121	1.000000	Brain_-_Cerebellar_Hemisphere	0.000000
0.675758	1.000000	Brain_-_Cerebellar_Hemisphere	0.000000
0.204545	0.981818	Brain_-_Cerebellar_Hemisphere	0.000000
0.560606	1.000000	Brain_-_Cerebellar_Hemisphere	0.000000
0.403030	1.000000	Brain_-_Cerebellar_Hemisphere	0.000000
0.434848	1.000000	Brain_-_Cerebellar_Hemisphere	0.000000
0.716667	1.000000	Brain_-_Cerebellar_Hemisphere	0.000000
0.209091	1.000000	Brain_-_Cerebellar_Hemisphere	0.000000
0.633333	1.000000	Brain_-_Cerebellar_Hemisphere	0.000000
0.301515	1.000000	Brain_-_Cerebellar_Hemisphere	0.000000
0.477273	1.000000	Brain_-_Cerebellar_Hemisphere	0.000000
0.451515	1.000000	Brain_-_Cerebellar_Hemisphere	0.000000
0.910606	1.000000	Brain_-_Cerebellar_Hemisphere	0.000000
0.121212	0.963636	Brain_-_Cerebellar_Hemisphere	0.000013
0.143939	0.963636	Brain_-_Cerebellar_Hemisphere	0.000003
0.786364	1.000000	Brain_-_Cerebellar_Hemisphere	0.000000
0.825758	1.000000	Brain_-_Cerebellar_Hemisphere	0.000000
0.030303	0.909091	Brain_-_Cerebellar_Hemisphere	0.005550
0.909091	1.000000	Brain_-_Cerebellar_Hemisphere	0.000000
0.310606	1.000000	Brain_-_Cerebellar_Hemisphere	0.000000
0.907576	1.000000	Brain_-_Cerebellar_Hemisphere	0.000000
0.153030	0.963636	Brain_-_Cerebellar_Hemisphere	0.000002
0.004545	0.509091	Brain_-_Cerebellar_Hemisphere	0.015463
0.004545	0.690909	Brain_-_Cerebellar_Hemisphere	0.013407
0.906061	1.000000	Brain_-_Cerebellar_Hemisphere	0.000000
0.872727	1.000000	Brain_-_Cerebellar_Hemisphere	0.000000
0.995455	1.000000	Brain_-_Cerebellar_Hemisphere	0.000000
0.000000	0.018182	Brain_-_Cerebellar_Hemisphere	0.018114
0.003030	0.509091	Brain_-_Cerebellar_Hemisphere	0.015806
0.545455	1.000000	Brain_-_Cerebellar_Hemisphere	0.000000
0.039394	0.963636	Brain_-_Cerebellar_Hemisphere	0.004327
0.110606	0.963636	Brain_-_Cerebellar_Hemisphere	0.000048
0.819697	1.000000	Brain_-_Cerebellar_Hemisphere	0.000000
0.401515	1.000000	Brain_-_Cerebellar_Hemisphere	0.000000
0.013636	0.872727	Brain_-_Cerebellar_Hemisphere	0.007879
0.346970	1.000000	Brain_-_Cerebellar_Hemisphere	0.000000
0.871212	1.000000	Brain_-_Cerebellar_Hemisphere	0.000000
0.816667	1.000000	Brain_-_Cerebellar_Hemisphere	0.000000
0.348485	1.000000	Brain_-_Cerebellar_Hemisphere	0.000000
0.393939	1.000000	Brain_-_Cerebellar_Hemisphere	0.000000
0.668182	1.000000	Brain_-_Cerebellar_Hemisphere	0.000000
0.462121	1.000000	Brain_-_Cerebellar_Hemisphere	0.000000
0.489394	1.000000	Brain_-_Cerebellar_Hemisphere	0.000000
0.730303	1.000000	Brain_-_Cerebellar_Hemisphere	0.000000
0.869697	1.000000	Brain_-_Cerebellar_Hemisphere	0.000000
0.075758	0.963636	Brain_-_Cerebellar_Hemisphere	0.001214
0.009091	0.818182	Brain_-_Cerebellar_Hemisphere	0.010415
0.772727	1.000000	Brain_-_Cerebellar_Hemisphere	0.000000
0.000000	0.054545	Brain_-_Cerebellar_Hemisphere	0.018031
0.904545	1.000000	Brain_-_Cerebellar_Hemisphere	0.000000
0.339394	1.000000	Brain_-_Cerebellar_Hemisphere	0.000000
0.139394	0.963636	Brain_-_Cerebellar_Hemisphere	0.000004
0.840909	1.000000	Brain_-_Cerebellar_Hemisphere	0.000000
0.362121	1.000000	Brain_-_Cerebellar_Hemisphere	0.000000
0.854545	1.000000	Brain_-_Cerebellar_Hemisphere	0.000000
0.089394	0.963636	Brain_-_Cerebellar_Hemisphere	0.000651
0.903030	1.000000	Brain_-_Cerebellar_Hemisphere	0.000000
0.239394	1.000000	Brain_-_Cerebellar_Hemisphere	0.000000
0.196970	0.981818	Brain_-_Cerebellar_Hemisphere	0.000000
0.795455	1.000000	Brain_-_Cerebellar_Hemisphere	0.000000
0.977273	1.000000	Brain_-_Cerebellar_Hemisphere	0.000000
0.980303	1.000000	Brain_-_Cerebellar_Hemisphere	0.000000
0.975758	1.000000	Brain_-_Cerebellar_Hemisphere	0.000000
0.566667	1.000000	Brain_-_Cerebellar_Hemisphere	0.000000
0.689394	1.000000	Brain_-_Cerebellar_Hemisphere	0.000000
0.706061	1.000000	Brain_-_Cerebellar_Hemisphere	0.000000
0.742424	1.000000	Brain_-_Cerebellar_Hemisphere	0.000000
0.583333	1.000000	Brain_-_Cerebellar_Hemisphere	0.000000
0.989394	1.000000	Brain_-_Cerebellar_Hemisphere	0.000000
0.083333	0.963636	Brain_-_Cerebellar_Hemisphere	0.000881
0.768182	1.000000	Brain_-_Cerebellar_Hemisphere	0.000000
0.509091	1.000000	Brain_-_Cerebellar_Hemisphere	0.000000
0.042424	0.963636	Brain_-_Cerebellar_Hemisphere	0.003822
0.001515	0.381818	Brain_-_Cerebellar_Hemisphere	0.016880
0.124242	0.963636	Brain_-_Cerebellar_Hemisphere	0.000011
0.765152	1.000000	Brain_-_Cerebellar_Hemisphere	0.000000
0.295455	1.000000	Brain_-_Cerebellar_Hemisphere	0.000000
0.586364	1.000000	Brain_-_Cerebellar_Hemisphere	0.000000
0.068182	0.963636	Brain_-_Cerebellar_Hemisphere	0.001399
0.007576	0.781818	Brain_-_Cerebellar_Hemisphere	0.011234
0.863636	1.000000	Brain_-_Cerebellar_Hemisphere	0.000000
0.665152	1.000000	Brain_-_Cerebellar_Hemisphere	0.000000
0.003030	0.472727	Brain_-_Cerebellar_Hemisphere	0.016016
0.901515	1.000000	Brain_-_Cerebellar_Hemisphere	0.000000
0.743939	1.000000	Brain_-_Cerebellar_Hemisphere	0.000000
0.345455	1.000000	Brain_-_Cerebellar_Hemisphere	0.000000
0.762121	1.000000	Brain_-_Cerebellar_Hemisphere	0.000000
0.175758	0.981818	Brain_-_Cerebellar_Hemisphere	0.000001
0.792424	1.000000	Brain_-_Cerebellar_Hemisphere	0.000000
0.377273	1.000000	Brain_-_Cerebellar_Hemisphere	0.000000
0.495455	1.000000	Brain_-_Cerebellar_Hemisphere	0.000000
0.480303	1.000000	Brain_-_Cerebellar_Hemisphere	0.000000
0.086364	0.963636	Brain_-_Cerebellar_Hemisphere	0.000837
0.715152	1.000000	Brain_-_Cerebellar_Hemisphere	0.000000
0.543939	1.000000	Brain_-_Cerebellar_Hemisphere	0.000000
1.000000	1.000000	Brain_-_Cerebellar_Hemisphere	0.000000
0.774242	1.000000	Brain_-_Cerebellar_Hemisphere	0.000000
0.409091	1.000000	Brain_-_Cerebellar_Hemisphere	0.000000
0.506061	1.000000	Brain_-_Cerebellar_Hemisphere	0.000000
0.169697	0.963636	Brain_-_Cerebellar_Hemisphere	0.000001
0.993939	1.000000	Brain_-_Cerebellar_Hemisphere	0.000000
0.550000	1.000000	Brain_-_Cerebellar_Hemisphere	0.000000
0.019697	0.890909	Brain_-_Cerebellar_Hemisphere	0.007018
0.293939	1.000000	Brain_-_Cerebellar_Hemisphere	0.000000
0.227273	1.000000	Brain_-_Cerebellar_Hemisphere	0.000000
0.407576	1.000000	Brain_-_Cerebellar_Hemisphere	0.000000
0.359091	1.000000	Brain_-_Cerebellar_Hemisphere	0.000000
0.201515	0.981818	Brain_-_Cerebellar_Hemisphere	0.000000
0.004545	0.654545	Brain_-_Cerebellar_Hemisphere	0.014048
0.109091	0.963636	Brain_-_Cerebellar_Hemisphere	0.000052
0.378788	1.000000	Brain_-_Cerebellar_Hemisphere	0.000000
0.671212	1.000000	Brain_-_Cerebellar_Hemisphere	0.000000
0.162121	0.963636	Brain_-_Cerebellar_Hemisphere	0.000001
0.312121	1.000000	Brain_-_Cerebellar_Hemisphere	0.000000
0.260606	1.000000	Brain_-_Cerebellar_Hemisphere	0.000000
0.400000	1.000000	Brain_-_Cerebellar_Hemisphere	0.000000
0.415152	1.000000	Brain_-_Cerebellar_Hemisphere	0.000000
0.427273	1.000000	Brain_-_Cerebellar_Hemisphere	0.000000
0.001515	0.345455	Brain_-_Cerebellar_Hemisphere	0.017203
0.356061	1.000000	Brain_-_Cerebellar_Hemisphere	0.000000
0.337879	1.000000	Brain_-_Cerebellar_Hemisphere	0.000000
0.024242	0.909091	Brain_-_Cerebellar_Hemisphere	0.006544
0.739394	1.000000	Brain_-_Cerebellar_Hemisphere	0.000000
0.003030	0.436364	Brain_-_Cerebellar_Hemisphere	0.016154
0.589394	1.000000	Brain_-_Cerebellar_Hemisphere	0.000000
0.000000	0.218182	Brain_-_Cerebellar_Hemisphere	0.017707
0.431818	1.000000	Brain_-_Cerebellar_Hemisphere	0.000000
0.653030	1.000000	Brain_-_Cerebellar_Hemisphere	0.000000
0.609091	1.000000	Brain_-_Cerebellar_Hemisphere	0.000000
0.500000	1.000000	Brain_-_Cerebellar_Hemisphere	0.000000
0.333333	1.000000	Brain_-_Cerebellar_Hemisphere	0.000000
0.837879	1.000000	Brain_-_Cerebellar_Hemisphere	0.000000
0.737879	1.000000	Brain_-_Cerebellar_Hemisphere	0.000000
0.457576	1.000000	Brain_-_Cerebellar_Hemisphere	0.000000
0.387879	1.000000	Brain_-_Cerebellar_Hemisphere	0.000000
0.450000	1.000000	Brain_-_Cerebellar_Hemisphere	0.000000
0.004545	0.563636	Brain_-_Cerebellar_Hemisphere	0.015103
0.992424	1.000000	Brain_-_Cerebellar_Hemisphere	0.000000
0.592424	1.000000	Brain_-_Cerebellar_Hemisphere	0.000000
0.584848	1.000000	Brain_-_Cerebellar_Hemisphere	0.000000
0.666667	1.000000	Brain_-_Cerebellar_Hemisphere	0.000000
0.710606	1.000000	Brain_-_Cerebellar_Hemisphere	0.000000
0.663636	1.000000	Brain_-_Cerebellar_Hemisphere	0.000000
0.163636	0.963636	Brain_-_Cerebellar_Hemisphere	0.000001
0.643939	1.000000	Brain_-_Cerebellar_Hemisphere	0.000000
0.900000	1.000000	Brain_-_Cerebellar_Hemisphere	0.000000
0.077273	0.963636	Brain_-_Cerebellar_Hemisphere	0.001192
0.271212	1.000000	Brain_-_Cerebellar_Hemisphere	0.000000
0.824242	1.000000	Brain_-_Cerebellar_Hemisphere	0.000000
0.174242	0.981818	Brain_-_Cerebellar_Hemisphere	0.000001
0.771212	1.000000	Brain_-_Cerebellar_Hemisphere	0.000000
0.634848	1.000000	Brain_-_Cerebellar_Hemisphere	0.000000
0.719697	1.000000	Brain_-_Cerebellar_Hemisphere	0.000000
0.001515	0.400000	Brain_-_Cerebellar_Hemisphere	0.016836
0.692424	1.000000	Brain_-_Cerebellar_Hemisphere	0.000000
0.598485	1.000000	Brain_-_Cerebellar_Hemisphere	0.000000
0.659091	1.000000	Brain_-_Cerebellar_Hemisphere	0.000000
0.613636	1.000000	Brain_-_Cerebellar_Hemisphere	0.000000
0.587879	1.000000	Brain_-_Cerebellar_Hemisphere	0.000000
0.574242	1.000000	Brain_-_Cerebellar_Hemisphere	0.000000
0.862121	1.000000	Brain_-_Cerebellar_Hemisphere	0.000000
0.651515	1.000000	Brain_-_Cerebellar_Hemisphere	0.000000
0.657576	1.000000	Brain_-_Cerebellar_Hemisphere	0.000000
0.246970	1.000000	Brain_-_Cerebellar_Hemisphere	0.000000
0.775758	1.000000	Brain_-_Cerebellar_Hemisphere	0.000000
0.180303	0.981818	Brain_-_Cerebellar_Hemisphere	0.000001
0.530303	1.000000	Brain_-_Cerebellar_Hemisphere	0.000000
0.672727	1.000000	Brain_-_Cerebellar_Hemisphere	0.000000
0.036364	0.945455	Brain_-_Cerebellar_Hemisphere	0.004635
0.207576	1.000000	Brain_-_Cerebellar_Hemisphere	0.000000
0.733333	1.000000	Brain_-_Cerebellar_Hemisphere	0.000000
0.443939	1.000000	Brain_-_Cerebellar_Hemisphere	0.000000
0.122727	0.963636	Brain_-_Cerebellar_Hemisphere	0.000013
0.898485	1.000000	Brain_-_Cerebellar_Hemisphere	0.000000
0.604545	1.000000	Brain_-_Cerebellar_Hemisphere	0.000000
0.783333	1.000000	Brain_-_Cerebellar_Hemisphere	0.000000
0.518182	1.000000	Brain_-_Cerebellar_Hemisphere	0.000000
0.266667	1.000000	Brain_-_Cerebellar_Hemisphere	0.000000
0.004545	0.745455	Brain_-_Cerebellar_Hemisphere	0.012833
0.853030	1.000000	Brain_-_Cerebellar_Hemisphere	0.000000
0.460606	1.000000	Brain_-_Cerebellar_Hemisphere	0.000000
0.325758	1.000000	Brain_-_Cerebellar_Hemisphere	0.000000
0.896970	1.000000	Brain_-_Cerebellar_Hemisphere	0.000000
0.107576	0.963636	Brain_-_Cerebellar_Hemisphere	0.000073
0.416667	1.000000	Brain_-_Cerebellar_Hemisphere	0.000000
0.445455	1.000000	Brain_-_Cerebellar_Hemisphere	0.000000
0.846970	1.000000	Brain_-_Cerebellar_Hemisphere	0.000000
0.056061	0.963636	Brain_-_Cerebellar_Hemisphere	0.003024
0.206061	1.000000	Brain_-_Cerebellar_Hemisphere	0.000000
0.996970	1.000000	Brain_-_Cerebellar_Hemisphere	0.000000
0.365152	1.000000	Brain_-_Cerebellar_Hemisphere	0.000000
0.351515	1.000000	Brain_-_Cerebellar_Hemisphere	0.000000
0.007576	0.763636	Brain_-_Cerebellar_Hemisphere	0.011812
0.987879	1.000000	Brain_-_Cerebellar_Hemisphere	0.000000
0.106061	0.963636	Brain_-_Cerebellar_Hemisphere	0.000080
0.736364	1.000000	Brain_-_Cerebellar_Hemisphere	0.000000
0.004545	0.672727	Brain_-_Cerebellar_Hemisphere	0.013471
0.010606	0.872727	Brain_-_Cerebellar_Hemisphere	0.008975
0.696970	1.000000	Brain_-_Cerebellar_Hemisphere	0.000000
0.000000	0.163636	Brain_-_Cerebellar_Hemisphere	0.017851
0.113636	0.963636	Brain_-_Cerebellar_Hemisphere	0.000029
0.366667	1.000000	Brain_-_Cerebellar_Hemisphere	0.000000
0.674242	1.000000	Brain_-_Cerebellar_Hemisphere	0.000000
0.256061	1.000000	Brain_-_Cerebellar_Hemisphere	0.000000
0.850000	1.000000	Brain_-_Cerebellar_Hemisphere	0.000000
0.448485	1.000000	Brain_-_Cerebellar_Hemisphere	0.000000
0.203030	0.981818	Brain_-_Cerebellar_Hemisphere	0.000000
0.374242	1.000000	Brain_-_Cerebellar_Hemisphere	0.000000
0.683333	1.000000	Brain_-_Cerebellar_Hemisphere	0.000000
0.204545	1.000000	Brain_-_Cerebellar_Hemisphere	0.000000
0.818182	1.000000	Brain_-_Cerebellar_Hemisphere	0.000000
0.728788	1.000000	Brain_-_Cerebellar_Hemisphere	0.000000
0.836364	1.000000	Brain_-_Cerebellar_Hemisphere	0.000000
0.503030	1.000000	Brain_-_Cerebellar_Hemisphere	0.000000
0.481818	1.000000	Brain_-_Cerebellar_Hemisphere	0.000000
0.343939	1.000000	Brain_-_Cerebellar_Hemisphere	0.000000
0.474242	1.000000	Brain_-_Cerebellar_Hemisphere	0.000000
0.319697	1.000000	Brain_-_Cerebellar_Hemisphere	0.000000
0.131818	0.963636	Brain_-_Cerebellar_Hemisphere	0.000004
0.895455	1.000000	Brain_-_Cerebellar_Hemisphere	0.000000
0.646970	1.000000	Brain_-_Cerebellar_Hemisphere	0.000000
0.759091	1.000000	Brain_-_Cerebellar_Hemisphere	0.000000
0.084848	0.963636	Brain_-_Cerebellar_Hemisphere	0.000860
0.313636	1.000000	Brain_-_Cerebellar_Hemisphere	0.000000
0.178788	0.981818	Brain_-_Cerebellar_Hemisphere	0.000001
0.284848	1.000000	Brain_-_Cerebellar_Hemisphere	0.000000
0.839394	1.000000	Brain_-_Cerebellar_Hemisphere	0.000000
0.572727	1.000000	Brain_-_Cerebellar_Hemisphere	0.000000
0.504545	1.000000	Brain_-_Cerebellar_Hemisphere	0.000000
0.446970	1.000000	Brain_-_Cerebellar_Hemisphere	0.000000
0.893939	1.000000	Brain_-_Cerebellar_Hemisphere	0.000000
0.892424	1.000000	Brain_-_Cerebellar_Hemisphere	0.000000
0.015152	0.890909	Brain_-_Cerebellar_Hemisphere	0.007175
0.360606	1.000000	Brain_-_Cerebellar_Hemisphere	0.000000
0.815152	1.000000	Brain_-_Cerebellar_Hemisphere	0.000000
0.974242	1.000000	Brain_-_Cerebellar_Hemisphere	0.000000
0.972727	1.000000	Brain_-_Cerebellar_Hemisphere	0.000000
0.971212	1.000000	Brain_-_Cerebellar_Hemisphere	0.000000
0.563636	1.000000	Brain_-_Cerebellar_Hemisphere	0.000000
0.531818	1.000000	Brain_-_Cerebellar_Hemisphere	0.000000
0.054545	0.963636	Brain_-_Cerebellar_Hemisphere	0.003119
0.224242	1.000000	Brain_-_Cerebellar_Hemisphere	0.000000
0.013636	0.890909	Brain_-_Cerebellar_Hemisphere	0.007286
0.619697	1.000000	Brain_-_Cerebellar_Hemisphere	0.000000
0.000000	0.327273	Brain_-_Cerebellar_Hemisphere	0.017270
0.171212	0.981818	Brain_-_Cerebellar_Hemisphere	0.000001
0.096970	0.963636	Brain_-_Cerebellar_Hemisphere	0.000252
0.490909	1.000000	Brain_-_Cerebellar_Hemisphere	0.000000
0.781818	1.000000	Brain_-_Cerebellar_Hemisphere	0.000000
0.278788	1.000000	Brain_-_Cerebellar_Hemisphere	0.000000
0.080303	0.963636	Brain_-_Cerebellar_Hemisphere	0.000955
0.421212	1.000000	Brain_-_Cerebellar_Hemisphere	0.000000
0.392424	1.000000	Brain_-_Cerebellar_Hemisphere	0.000000
0.548485	1.000000	Brain_-_Cerebellar_Hemisphere	0.000000
0.851515	1.000000	Brain_-_Cerebellar_Hemisphere	0.000000
0.037879	0.945455	Brain_-_Cerebellar_Hemisphere	0.004439
0.656061	1.000000	Brain_-_Cerebellar_Hemisphere	0.000000
0.286364	1.000000	Brain_-_Cerebellar_Hemisphere	0.000000
0.601515	1.000000	Brain_-_Cerebellar_Hemisphere	0.000000
0.669697	1.000000	Brain_-_Cerebellar_Hemisphere	0.000000
0.315152	1.000000	Brain_-_Cerebellar_Hemisphere	0.000000
0.748485	1.000000	Brain_-_Cerebellar_Hemisphere	0.000000
0.578788	1.000000	Brain_-_Cerebellar_Hemisphere	0.000000
0.000000	0.036364	Brain_-_Cerebellar_Hemisphere	0.018075
0.066667	0.963636	Brain_-_Cerebellar_Hemisphere	0.001453
0.890909	1.000000	Brain_-_Cerebellar_Hemisphere	0.000000
0.000000	0.200000	Brain_-_Cerebellar_Hemisphere	0.017794
0.234848	1.000000	Brain_-_Cerebellar_Hemisphere	0.000000
0.072727	0.963636	Brain_-_Cerebellar_Hemisphere	0.001273
0.037879	0.963636	Brain_-_Cerebellar_Hemisphere	0.004342
0.142424	0.963636	Brain_-_Cerebellar_Hemisphere	0.000003
0.413636	1.000000	Brain_-_Cerebellar_Hemisphere	0.000000
0.225758	1.000000	Brain_-_Cerebellar_Hemisphere	0.000000
0.213636	1.000000	Brain_-_Cerebellar_Hemisphere	0.000000
0.510606	1.000000	Brain_-_Cerebellar_Hemisphere	0.000000
0.640909	1.000000	Brain_-_Cerebellar_Hemisphere	0.000000
0.292424	1.000000	Brain_-_Cerebellar_Hemisphere	0.000000
0.222727	1.000000	Brain_-_Cerebellar_Hemisphere	0.000000
0.889394	1.000000	Brain_-_Cerebellar_Hemisphere	0.000000
0.540909	1.000000	Brain_-_Cerebellar_Hemisphere	0.000000
0.386364	1.000000	Brain_-_Cerebellar_Hemisphere	0.000000
0.754545	1.000000	Brain_-_Cerebellar_Hemisphere	0.000000
